variable_name,display_name,source_section,cbms_item,practical_type,code,label,source_document,source_page,mapping_basis,observed_in_current_raw,review_status,notes
L32_TYPE_OF_DISABILITY_IN_PWD_ID,Type of Disability in PWD ID Shown,L,L32,coded_category,04,Learning Disability,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L32_TYPE_OF_DISABILITY_IN_PWD_ID,Type of Disability in PWD ID Shown,L,L32,coded_category,05,Mental Disability,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L32_TYPE_OF_DISABILITY_IN_PWD_ID,Type of Disability in PWD ID Shown,L,L32,coded_category,06,Physical Disability (Orthopedic),2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L32_TYPE_OF_DISABILITY_IN_PWD_ID,Type of Disability in PWD ID Shown,L,L32,coded_category,07,Psychosocial Disability,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L32_TYPE_OF_DISABILITY_IN_PWD_ID,Type of Disability in PWD ID Shown,L,L32,coded_category,08,Speech and Language Impairment,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L32_TYPE_OF_DISABILITY_IN_PWD_ID,Type of Disability in PWD ID Shown,L,L32,coded_category,09,Cancer (RA 11215),2022 CBMS Household Profile Questionnaire,26,official_questionnaire,No,verified,
L32_TYPE_OF_DISABILITY_IN_PWD_ID,Type of Disability in PWD ID Shown,L,L32,coded_category,10,Rare Disease (RA 10747),2022 CBMS Household Profile Questionnaire,26,official_questionnaire,No,verified,
L33_MEMBER_WHO_HAS_BEEN_SICK,Presence of Illness / Sickness / Injury in the Past Month,L,L33,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L33_MEMBER_WHO_HAS_BEEN_SICK,Presence of Illness / Sickness / Injury in the Past Month,L,L33,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L35_ACTIVITY_AFFECTED_DUE_TO_SICKNESS,Impact of Illness / Sickness / Injury to Work / School,L,L35,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L35_ACTIVITY_AFFECTED_DUE_TO_SICKNESS,Impact of Illness / Sickness / Injury to Work / School,L,L35,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L37_TYPE_OF_SICKNESS,Most Recent (or Current) Illness / Sickness / Injury,L,L37,coded_category,01,Diabetes,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L37_TYPE_OF_SICKNESS,Most Recent (or Current) Illness / Sickness / Injury,L,L37,coded_category,02,Cancer,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L37_TYPE_OF_SICKNESS,Most Recent (or Current) Illness / Sickness / Injury,L,L37,coded_category,03,Hypertension,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L37_TYPE_OF_SICKNESS,Most Recent (or Current) Illness / Sickness / Injury,L,L37,coded_category,04,Tuberculosis (TB),2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L37_TYPE_OF_SICKNESS,Most Recent (or Current) Illness / Sickness / Injury,L,L37,coded_category,05,Acute Respiratory Infection,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L37_TYPE_OF_SICKNESS,Most Recent (or Current) Illness / Sickness / Injury,L,L37,coded_category,06,Acute Gastroenteritis,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L37_TYPE_OF_SICKNESS,Most Recent (or Current) Illness / Sickness / Injury,L,L37,coded_category,07,"Common Colds, Cough/Flu Fever",2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L37_TYPE_OF_SICKNESS,Most Recent (or Current) Illness / Sickness / Injury,L,L37,coded_category,08,Cut/Wound,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L37_TYPE_OF_SICKNESS,Most Recent (or Current) Illness / Sickness / Injury,L,L37,coded_category,09,Burn,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L37_TYPE_OF_SICKNESS,Most Recent (or Current) Illness / Sickness / Injury,L,L37,coded_category,10,Fracture/Broken Bone,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L37_TYPE_OF_SICKNESS,Most Recent (or Current) Illness / Sickness / Injury,L,L37,coded_category,11,Dislocation/Slipped Disk,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L37_TYPE_OF_SICKNESS,Most Recent (or Current) Illness / Sickness / Injury,L,L37,coded_category,12,Surgical Illness,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L37_TYPE_OF_SICKNESS,Most Recent (or Current) Illness / Sickness / Injury,L,L37,coded_category,13,COVID-19,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L37_TYPE_OF_SICKNESS,Most Recent (or Current) Illness / Sickness / Injury,L,L37,coded_category,99,"Others, Specify",2022 CBMS Household Profile Questionnaire,26,official_questionnaire,No,verified,
L38_AVAILED_MEDICAL_TREATMENT,Availed Medical Treatment,L,L38,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,27,official_questionnaire,Yes,verified,
L38_AVAILED_MEDICAL_TREATMENT,Availed Medical Treatment,L,L38,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,27,official_questionnaire,Yes,verified,
L40_PAYMENT_FOR_TREATMENT,Source of Payment for Medical Treatment,L,L40,multi_select_code,A,Salary or Income,2022 CBMS Household Profile Questionnaire,27,official_questionnaire,Yes,verified,"This is a multi-select field. A raw value such as AEH must be decoded as A + E + H, not as one combined code."
L40_PAYMENT_FOR_TREATMENT,Source of Payment for Medical Treatment,L,L40,multi_select_code,B,"Loan from Banks and Credit Institutions, or Mortgage",2022 CBMS Household Profile Questionnaire,27,official_questionnaire,Yes,verified,"This is a multi-select field. A raw value such as AEH must be decoded as A + E + H, not as one combined code."
L40_PAYMENT_FOR_TREATMENT,Source of Payment for Medical Treatment,L,L40,multi_select_code,C,Savings,2022 CBMS Household Profile Questionnaire,27,official_questionnaire,Yes,verified,"This is a multi-select field. A raw value such as AEH must be decoded as A + E + H, not as one combined code."
L40_PAYMENT_FOR_TREATMENT,Source of Payment for Medical Treatment,L,L40,multi_select_code,D,"Donations, Charity Assistance",2022 CBMS Household Profile Questionnaire,27,official_questionnaire,Yes,verified,"This is a multi-select field. A raw value such as AEH must be decoded as A + E + H, not as one combined code."
L40_PAYMENT_FOR_TREATMENT,Source of Payment for Medical Treatment,L,L40,multi_select_code,E,PhilHealth,2022 CBMS Household Profile Questionnaire,27,official_questionnaire,Yes,verified,"This is a multi-select field. A raw value such as AEH must be decoded as A + E + H, not as one combined code."
L40_PAYMENT_FOR_TREATMENT,Source of Payment for Medical Treatment,L,L40,multi_select_code,F,SSS/GSIS/ECC,2022 CBMS Household Profile Questionnaire,27,official_questionnaire,Yes,verified,"This is a multi-select field. A raw value such as AEH must be decoded as A + E + H, not as one combined code."
L40_PAYMENT_FOR_TREATMENT,Source of Payment for Medical Treatment,L,L40,multi_select_code,G,HMO/Private/Pre-Need Insurances,2022 CBMS Household Profile Questionnaire,27,official_questionnaire,No,verified,"This is a multi-select field. A raw value such as AEH must be decoded as A + E + H, not as one combined code."
L40_PAYMENT_FOR_TREATMENT,Source of Payment for Medical Treatment,L,L40,multi_select_code,H,"Family, Friends, Relatives",2022 CBMS Household Profile Questionnaire,27,official_questionnaire,Yes,verified,"This is a multi-select field. A raw value such as AEH must be decoded as A + E + H, not as one combined code."
L40_PAYMENT_FOR_TREATMENT,Source of Payment for Medical Treatment,L,L40,multi_select_code,Z,"Others, Specify",2022 CBMS Household Profile Questionnaire,27,official_questionnaire,No,verified,"This is a multi-select field. A raw value such as AEH must be decoded as A + E + H, not as one combined code."
L41_REASON_NOT_AVAILED_TREATMENT,Reason for Not Availing Medical Treatment,L,L41,coded_category,1,Facility Is Far,2022 CBMS Household Profile Questionnaire,27,official_questionnaire,Yes,verified,
L41_REASON_NOT_AVAILED_TREATMENT,Reason for Not Availing Medical Treatment,L,L41,coded_category,2,No Money,2022 CBMS Household Profile Questionnaire,27,official_questionnaire,Yes,verified,
L41_REASON_NOT_AVAILED_TREATMENT,Reason for Not Availing Medical Treatment,L,L41,coded_category,3,Worried About Treatment Cost,2022 CBMS Household Profile Questionnaire,27,official_questionnaire,Yes,verified,
L41_REASON_NOT_AVAILED_TREATMENT,Reason for Not Availing Medical Treatment,L,L41,coded_category,4,Home Remedy Is Available,2022 CBMS Household Profile Questionnaire,27,official_questionnaire,Yes,verified,
L41_REASON_NOT_AVAILED_TREATMENT,Reason for Not Availing Medical Treatment,L,L41,coded_category,5,Health Facility Is Not PhilHealth Accredited,2022 CBMS Household Profile Questionnaire,27,official_questionnaire,Yes,verified,
L41_REASON_NOT_AVAILED_TREATMENT,Reason for Not Availing Medical Treatment,L,L41,coded_category,6,Expect That the Sickness/Injury Will Heal Eventually,2022 CBMS Household Profile Questionnaire,27,official_questionnaire,Yes,verified,
L41_REASON_NOT_AVAILED_TREATMENT,Reason for Not Availing Medical Treatment,L,L41,coded_category,9,"Others, Specify",2022 CBMS Household Profile Questionnaire,27,official_questionnaire,Yes,verified,
O01_SAFE_WALKING_ALONE,Feel Safe Walking Alone in the Area,O,O01,coded_category,1,Safe,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O01_SAFE_WALKING_ALONE,Feel Safe Walking Alone in the Area,O,O01,coded_category,2,Somewhat Safe,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O01_SAFE_WALKING_ALONE,Feel Safe Walking Alone in the Area,O,O01,coded_category,3,Somewhat Unsafe,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O01_SAFE_WALKING_ALONE,Feel Safe Walking Alone in the Area,O,O01,coded_category,4,Unsafe,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O01_SAFE_WALKING_ALONE,Feel Safe Walking Alone in the Area,O,O01,coded_category,5,I'm Afraid to Be Alone,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O01_SAFE_WALKING_ALONE,Feel Safe Walking Alone in the Area,O,O01,coded_category,8,Don't Know,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O02_VICTIM_OF_CRIME,Victims of Crime,O,O02,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O02_VICTIM_OF_CRIME,Victims of Crime,O,O02,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O03_A_THEFT_VICTIM,Victim of Theft of Personal Property,O,O03,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O03_A_THEFT_VICTIM,Victim of Theft of Personal Property,O,O03,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O03_A_THEFT_VICTIM,Victim of Theft of Personal Property,O,O03,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O03_B_ROBBERY_VICTIM,Victim of Robbery,O,O03,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O03_B_ROBBERY_VICTIM,Victim of Robbery,O,O03,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O03_B_ROBBERY_VICTIM,Victim of Robbery,O,O03,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O03_C_ASSAULT_VICTIM,Victim of Assault and Threat,O,O03,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O03_C_ASSAULT_VICTIM,Victim of Assault and Threat,O,O03,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O03_C_ASSAULT_VICTIM,Victim of Assault and Threat,O,O03,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O03_D_PSYCHO_VIOLENCE_VICTIM,Victim of Psychological Violence,O,O03,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O03_D_PSYCHO_VIOLENCE_VICTIM,Victim of Psychological Violence,O,O03,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O03_D_PSYCHO_VIOLENCE_VICTIM,Victim of Psychological Violence,O,O03,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O03_E_SEX_VIOLENCE_VICTIM,Victim of Sexual Offense,O,O03,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O03_E_SEX_VIOLENCE_VICTIM,Victim of Sexual Offense,O,O03,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O03_E_SEX_VIOLENCE_VICTIM,Victim of Sexual Offense,O,O03,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O03_F_FRAUD_VICTIM,Victim of Fraud,O,O03,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O03_F_FRAUD_VICTIM,Victim of Fraud,O,O03,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O03_F_FRAUD_VICTIM,Victim of Fraud,O,O03,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O03_G_BRIBERY_VICTIM,Victim of Corruption / Bribery / Extortion,O,O03,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O03_G_BRIBERY_VICTIM,Victim of Corruption / Bribery / Extortion,O,O03,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O03_G_BRIBERY_VICTIM,Victim of Corruption / Bribery / Extortion,O,O03,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O03_I_VEHICLE_THEFT_VICTIM,Victim of Vehicle Theft,O,O03,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O03_I_VEHICLE_THEFT_VICTIM,Victim of Vehicle Theft,O,O03,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O03_I_VEHICLE_THEFT_VICTIM,Victim of Vehicle Theft,O,O03,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O03_J_BURGLARY_VICTIM,Victim of Housebreaking,O,O03,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O03_J_BURGLARY_VICTIM,Victim of Housebreaking,O,O03,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O03_J_BURGLARY_VICTIM,Victim of Housebreaking,O,O03,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O03_K_VANDALISM_VICTIM,Victim of Vandalism,O,O03,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O03_K_VANDALISM_VICTIM,Victim of Vandalism,O,O03,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O03_K_VANDALISM_VICTIM,Victim of Vandalism,O,O03,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O03_Z_OTHER_CRIME_VICTIM,Victim of (Other Crime),O,O03,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O03_Z_OTHER_CRIME_VICTIM,Victim of (Other Crime),O,O03,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O03_Z_OTHER_CRIME_VICTIM,Victim of (Other Crime),O,O03,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_A_THEFT_LOCATION_OF_CRIME,Location of Theft of Personal Property,O,O06,coded_category,1,Within the Barangay,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O06_A_THEFT_LOCATION_OF_CRIME,Location of Theft of Personal Property,O,O06,coded_category,2,Outside the Barangay but Within the Municipality/City,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_A_THEFT_LOCATION_OF_CRIME,Location of Theft of Personal Property,O,O06,coded_category,3,Outside the Municipality/City but Within the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O06_A_THEFT_LOCATION_OF_CRIME,Location of Theft of Personal Property,O,O06,coded_category,4,Outside the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_B_ROBBERY_LOCATION_OF_CRIME,Location of Robbery,O,O06,coded_category,1,Within the Barangay,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O06_B_ROBBERY_LOCATION_OF_CRIME,Location of Robbery,O,O06,coded_category,2,Outside the Barangay but Within the Municipality/City,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_B_ROBBERY_LOCATION_OF_CRIME,Location of Robbery,O,O06,coded_category,3,Outside the Municipality/City but Within the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_B_ROBBERY_LOCATION_OF_CRIME,Location of Robbery,O,O06,coded_category,4,Outside the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_C_ASSAULT_LOCATION_OF_CRIME,Location of Assault and Threat,O,O06,coded_category,1,Within the Barangay,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O06_C_ASSAULT_LOCATION_OF_CRIME,Location of Assault and Threat,O,O06,coded_category,2,Outside the Barangay but Within the Municipality/City,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O06_C_ASSAULT_LOCATION_OF_CRIME,Location of Assault and Threat,O,O06,coded_category,3,Outside the Municipality/City but Within the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_C_ASSAULT_LOCATION_OF_CRIME,Location of Assault and Threat,O,O06,coded_category,4,Outside the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_D_PSYCHO_VIOLENCE_LOCATION_OF_CRIME,Location of Psychological Violence,O,O06,coded_category,1,Within the Barangay,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_D_PSYCHO_VIOLENCE_LOCATION_OF_CRIME,Location of Psychological Violence,O,O06,coded_category,2,Outside the Barangay but Within the Municipality/City,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_D_PSYCHO_VIOLENCE_LOCATION_OF_CRIME,Location of Psychological Violence,O,O06,coded_category,3,Outside the Municipality/City but Within the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_D_PSYCHO_VIOLENCE_LOCATION_OF_CRIME,Location of Psychological Violence,O,O06,coded_category,4,Outside the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_E_SEX_VIOLENCE_LOCATION_OF_CRIME,Location of Sexual Offense,O,O06,coded_category,1,Within the Barangay,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_E_SEX_VIOLENCE_LOCATION_OF_CRIME,Location of Sexual Offense,O,O06,coded_category,2,Outside the Barangay but Within the Municipality/City,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_E_SEX_VIOLENCE_LOCATION_OF_CRIME,Location of Sexual Offense,O,O06,coded_category,3,Outside the Municipality/City but Within the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_E_SEX_VIOLENCE_LOCATION_OF_CRIME,Location of Sexual Offense,O,O06,coded_category,4,Outside the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_F_FRAUD_LOCATION_OF_CRIME,Location of Fraud,O,O06,coded_category,1,Within the Barangay,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O06_F_FRAUD_LOCATION_OF_CRIME,Location of Fraud,O,O06,coded_category,2,Outside the Barangay but Within the Municipality/City,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O06_F_FRAUD_LOCATION_OF_CRIME,Location of Fraud,O,O06,coded_category,3,Outside the Municipality/City but Within the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O06_F_FRAUD_LOCATION_OF_CRIME,Location of Fraud,O,O06,coded_category,4,Outside the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_G_BRIBERY_LOCATION_OF_CRIME,Location of Corruption / Bribery / Extortion,O,O06,coded_category,1,Within the Barangay,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_G_BRIBERY_LOCATION_OF_CRIME,Location of Corruption / Bribery / Extortion,O,O06,coded_category,2,Outside the Barangay but Within the Municipality/City,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_G_BRIBERY_LOCATION_OF_CRIME,Location of Corruption / Bribery / Extortion,O,O06,coded_category,3,Outside the Municipality/City but Within the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_G_BRIBERY_LOCATION_OF_CRIME,Location of Corruption / Bribery / Extortion,O,O06,coded_category,4,Outside the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_I_VEHICLE_THEFT_LOCATION_OF_CRIME,Location of Vehicle Theft,O,O06,coded_category,1,Within the Barangay,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O06_I_VEHICLE_THEFT_LOCATION_OF_CRIME,Location of Vehicle Theft,O,O06,coded_category,2,Outside the Barangay but Within the Municipality/City,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_I_VEHICLE_THEFT_LOCATION_OF_CRIME,Location of Vehicle Theft,O,O06,coded_category,3,Outside the Municipality/City but Within the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_I_VEHICLE_THEFT_LOCATION_OF_CRIME,Location of Vehicle Theft,O,O06,coded_category,4,Outside the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_J_BURGLARY_LOCATION_OF_CRIME,Location of Housebreaking,O,O06,coded_category,1,Within the Barangay,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O06_J_BURGLARY_LOCATION_OF_CRIME,Location of Housebreaking,O,O06,coded_category,2,Outside the Barangay but Within the Municipality/City,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O06_J_BURGLARY_LOCATION_OF_CRIME,Location of Housebreaking,O,O06,coded_category,3,Outside the Municipality/City but Within the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_J_BURGLARY_LOCATION_OF_CRIME,Location of Housebreaking,O,O06,coded_category,4,Outside the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_K_VANDALISM_LOCATION_OF_CRIME,Location of Vandalism,O,O06,coded_category,1,Within the Barangay,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_K_VANDALISM_LOCATION_OF_CRIME,Location of Vandalism,O,O06,coded_category,2,Outside the Barangay but Within the Municipality/City,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O06_K_VANDALISM_LOCATION_OF_CRIME,Location of Vandalism,O,O06,coded_category,3,Outside the Municipality/City but Within the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O06_K_VANDALISM_LOCATION_OF_CRIME,Location of Vandalism,O,O06,coded_category,4,Outside the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_Z_OTHER_CRIME_LOCATION_OF_CRIME,Location of Other Crime,O,O06,coded_category,1,Within the Barangay,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_Z_OTHER_CRIME_LOCATION_OF_CRIME,Location of Other Crime,O,O06,coded_category,2,Outside the Barangay but Within the Municipality/City,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,Yes,verified,
O06_Z_OTHER_CRIME_LOCATION_OF_CRIME,Location of Other Crime,O,O06,coded_category,3,Outside the Municipality/City but Within the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
O06_Z_OTHER_CRIME_LOCATION_OF_CRIME,Location of Other Crime,O,O06,coded_category,4,Outside the Province,2022 CBMS Household Profile Questionnaire,31,official_questionnaire,No,verified,
